id	last-week	last-month	last-6-months
2007.04656	False	True	False
2008.04369	False	True	True
2004.04833	False	True	True
2003.00615	False	True	False
2002.00907	False	True	False
2006.12501	False	True	False
1702.02601	False	True	False
2007.01211	False	True	False
2006.15276	False	True	False
2007.01308	False	True	False
2006.07535	False	True	False
1304.1843	False	True	False
2009.01991	False	True	False
1203.5050	False	True	False
2009.01849	False	True	False
2009.04427	False	True	False
2009.00876	False	True	False
2008.13577	False	True	False
2008.09130	False	True	False
2004.03201	False	True	True
1911.01271	False	True	False
2008.12456	False	True	False
2007.14004	False	True	False
2009.04880	False	True	False
2001.11716	False	True	False
2008.08588	False	True	True
2003.02242	False	True	False
2008.12611	False	True	False
2009.06157	False	True	False
2008.12628	False	True	False
2006.11235	False	True	True
1911.01392	False	True	False
2009.01851	False	True	False
1806.10653	False	True	False
2008.12125	False	True	False
2009.03944	False	True	False
2008.09630	False	True	True
2009.02968	False	True	False
2008.07568	False	True	True
2008.13417	False	True	False
2009.02159	False	True	False
2007.15686	False	True	True
2007.15764	False	True	False
2007.03843	False	True	False
2005.03438	False	True	True
2006.10572	False	True	False
2007.06481	False	True	True
2008.03679	False	True	False
2008.03531	False	True	False
2003.12075	False	False	True
2003.12077	False	False	True
2003.12116	False	False	True
2003.11557	False	False	True
2003.12589	False	False	True
2003.13879	False	False	True
2003.10114	False	False	True
2003.10420	False	False	True
2002.12382	False	False	True
2003.09697	False	False	True
2001.09149	False	False	True
2003.12646	False	False	True
2003.11558	False	False	True
2003.07387	False	False	True
2001.05519	False	False	True
2003.12577	False	False	True
2003.11831	False	False	True
2003.14327	False	False	True
2003.12580	False	False	True
2003.08395	False	False	True
2003.13283	False	False	True
2003.10453	False	False	True
2003.12297	False	False	True
2003.11499	False	False	True
2003.08618	False	False	True
2003.11549	False	False	True
2003.06427	False	False	True
2003.12083	False	False	True
2003.13691	False	False	True
2003.11980	False	False	True
2007.11417	False	False	True
2003.06090	False	False	True
2006.13233	False	False	True
2004.14011	False	False	True
2002.04035	False	False	True
2007.09059	False	False	True
2006.01356	False	False	True
2006.03063	False	False	True
2004.00934	False	False	True
2004.13731	False	False	True
2006.10450	False	False	True
2004.01342	False	False	True
1912.05491	False	False	True
1906.05371	False	False	True
2004.02486	False	False	True
2007.07149	False	False	True
2007.08215	False	False	True
2008.02827	False	False	True
2006.01194	False	False	True
2007.08514	False	False	True
2003.08399	False	False	True
2004.09518	False	False	True
2008.06107	False	False	True
2007.11015	False	False	True
2005.00279	False	False	True
2007.03702	False	False	True
2004.03135	False	False	True
2004.00617	False	False	True
2007.06155	False	False	True
2004.06570	False	False	True
2005.08428	False	False	True
2006.11957	False	False	True
2004.07834	False	False	True
2008.07505	False	False	True
2004.03668	False	False	True
2003.13696	False	False	True
2006.08638	False	False	True
2004.14349	False	False	True
2006.10770	False	False	True
2004.14394	False	False	True
2007.12292	False	False	True
2005.14200	False	False	True
2005.09149	False	False	True
2006.11172	False	False	True
2005.01668	False	False	True
2005.03170	False	False	True
2006.10744	False	False	True
2006.08834	False	False	True
2006.06697	False	False	True
2008.04942	False	False	True
2003.10077	False	False	True
2005.10656	False	False	True
2004.09515	False	False	True
2004.06245	False	False	True
2004.01139	False	False	True
2004.07240	False	False	True
2005.13161	False	False	True
2004.01188	False	False	True
2006.09721	False	False	True
2004.06707	False	False	True
2004.02937	False	False	True
2007.07288	False	False	True
2005.14351	False	False	True
2006.11287	False	False	True
2004.07263	False	False	True
1905.03601	False	False	True
2004.06619	False	False	True
2007.15632	False	False	True
2004.11396	False	False	True
2005.09227	False	False	True
2004.04808	False	False	True
2005.05146	False	False	True
2004.02893	False	False	True
2006.09729	False	False	True
2006.07325	False	False	True
2005.03050	False	False	True
2004.06114	False	False	True
2005.10384	False	False	True
2005.04325	False	False	True
2004.02927	False	False	True
2004.07811	False	False	True
2006.03412	False	False	True
2008.00012	False	False	True
2006.01697	False	False	True
2004.07187	False	False	True
2004.05271	False	False	True
2006.12420	False	False	True
2006.10857	False	False	True
2006.01161	False	False	True
2005.09574	False	False	True
2006.09395	False	False	True
2007.12795	False	False	True
2007.00704	False	False	True
2004.09487	False	False	True
2004.10206	False	False	True
2004.09587	False	False	True
2005.02445	False	False	True
2004.13736	False	False	True
2005.12928	False	False	True
2004.01621	False	False	True
2004.11507	False	False	True
2004.03872	False	False	True
2004.10607	False	False	True
2006.14961	False	False	True
2004.00618	False	False	True
2005.00055	False	False	True
2004.00011	False	False	True
2006.03138	False	False	True
2005.07206	False	False	True
2004.11643	False	False	True
2004.06113	False	False	True
2005.06325	False	False	True
2006.10055	False	False	True
2007.15633	False	False	True
2004.00627	False	False	True
2007.07289	False	False	True
2005.04805	False	False	True
2005.01739	False	False	True
2006.00008	False	False	True
2005.06122	False	False	True
2004.01448	False	False	True
2005.05341	False	False	True
2007.01845	False	False	True
2005.03030	False	False	True
2005.06551	False	False	True
2006.07011	False	False	True
2007.04325	False	False	True
2005.04234	False	False	True
2007.02943	False	False	True
2004.07256	False	False	True
2005.09666	False	False	True
2004.01470	False	False	True
2004.05049	False	False	True
2008.02212	False	False	True
2006.08061	False	False	True
2008.02280	False	False	True
2007.14398	False	False	True
2008.04915	False	False	True
2005.03665	False	False	True
2007.13394	False	False	True
2004.04702	False	False	True
2004.05179	False	False	True
2007.10340	False	False	True
2008.03603	False	False	True
2004.07504	False	False	True
2006.05461	False	False	True
2004.08482	False	False	True
2007.01877	False	False	True
2004.04165	False	False	True
2007.15026	False	False	True
2006.12431	False	False	True
2005.05328	False	False	True
2005.02397	False	False	True
2006.12506	False	False	True
2004.11378	False	False	True
2005.05348	False	False	True
2007.04988	False	False	True
2004.09530	False	False	True
2008.03477	False	False	True
2008.02806	False	False	True
2005.06472	False	False	True
2003.13480	False	False	True
2006.15914	False	False	True
2005.06484	False	False	True
2007.14402	False	False	True
2004.02761	False	False	True
2005.08583	False	False	True
2004.12981	False	False	True
2004.03305	False	False	True
2008.06055	False	False	True
2004.00610	False	False	True
2004.06399	False	False	True
2004.00678	False	False	True
2008.01084	False	False	True
2003.06396	False	False	True
2005.10256	False	False	True
2006.12566	False	False	True
2005.04109	False	False	True
2005.11598	False	False	True
2007.14720	False	False	True
2008.07537	False	False	True
2007.01622	False	False	True
2008.04327	False	False	True
2007.08256	False	False	True
2004.01727	False	False	True
2008.00295	False	False	True
2005.10293	False	False	True
2008.02529	False	False	True
2005.05345	False	False	True
2007.01679	False	False	True
2005.01724	False	False	True
2006.12886	False	False	True
2005.05641	False	False	True
2006.03120	False	False	True
2005.08977	False	False	True
2002.06892	False	False	True
2004.08395	False	False	True
2005.12587	False	False	True
2005.00070	False	False	True
2005.05353	False	False	True
2006.15108	False	False	True
2008.04926	False	False	True
2008.01636	False	False	True
2003.03354	False	False	True
2005.02465	False	False	True
2004.06616	False	False	True
2006.09368	False	False	True
2004.13752	False	False	True
2006.11111	False	False	True
2004.09288	False	False	True
2004.00619	False	False	True
2004.06457	False	False	True
2004.09438	False	False	True
2004.02155	False	False	True
2005.14312	False	False	True
2004.03748	False	False	True
2004.14390	False	False	True
2004.13436	False	False	True
2007.07900	False	False	True
2006.02812	False	False	True
2004.09542	False	False	True
2008.05486	False	False	True
2007.00032	False	False	True
2004.06556	False	False	True
2005.05290	False	False	True
2007.12185	False	False	True
2007.01802	False	False	True
2005.14495	False	False	True
2004.12326	False	False	True
2006.09741	False	False	True
2008.04309	False	False	True
2004.11402	False	False	True
2005.13401	False	False	True
2007.06594	False	False	True
2005.02035	False	False	True
2007.04414	False	False	True
2007.06050	False	False	True
2007.00226	False	False	True
2004.10223	False	False	True
2005.00801	False	False	True
2004.08014	False	False	True
2008.06518	False	False	True
2008.07484	False	False	True
2006.03064	False	False	True
2005.10702	False	False	True
2008.02404	False	False	True
2006.04829	False	False	True
2006.10035	False	False	True
2004.03968	False	False	True
2004.08839	False	False	True
2004.07257	False	False	True
2007.04340	False	False	True
2008.00005	False	False	True
2007.15279	False	False	True
2006.07162	False	False	True
2005.05399	False	False	True
2004.07855	False	False	True
2006.13876	False	False	True
2005.10204	False	False	True
2005.03038	False	False	True
2007.00675	False	False	True
2007.04119	False	False	True
2006.13942	False	False	True
2004.12218	False	False	True
2007.09149	False	False	True
2004.03608	False	False	True
2007.10345	False	False	True
2002.11956	False	False	True
2004.14888	False	False	True
2006.11297	False	False	True
2008.02564	False	False	True
2005.07775	False	False	True
2007.03381	False	False	True
2005.08621	False	False	True
2004.11351	False	False	True
2004.13046	False	False	True
2008.04014	False	False	True
2004.06008	False	False	True
2006.11696	False	False	True
2004.07916	False	False	True
2005.03664	False	False	True
2004.13551	False	False	True
2007.01844	False	False	True
2007.08995	False	False	True
2007.05517	False	False	True
2004.10772	False	False	True
2005.11819	False	False	True
2005.01120	False	False	True
2004.06102	False	False	True
2006.14803	False	False	True
2006.04653	False	False	True
2007.09155	False	False	True
2005.07588	False	False	True
2005.04874	False	False	True
2004.10094	False	False	True
2008.00869	False	False	True
2005.02070	False	False	True
2006.14910	False	False	True
2007.13984	False	False	True
2005.05132	False	False	True
2007.10346	False	False	True
2005.12184	False	False	True
2003.02700	False	False	True
2005.13126	False	False	True
2004.03629	False	False	True
2007.07290	False	False	True
2005.11974	False	False	True
2004.07670	False	False	True
2008.05710	False	False	True
2004.04263	False	False	True
1909.00881	False	False	True
2007.12707	False	False	True
2005.00009	False	False	True
2007.07254	False	False	True
2006.09380	False	False	True
2008.04320	False	False	True
2008.02960	False	False	True
2007.15014	False	False	True
2006.12751	False	False	True
2008.07582	False	False	True
2006.01723	False	False	True
2004.13732	False	False	True
2005.01111	False	False	True
2008.06078	False	False	True
2006.06008	False	False	True
2008.01288	False	False	True
2004.00170	False	False	True
2007.01846	False	False	True
2006.10778	False	False	True
1910.13762	False	False	True
2007.07916	False	False	True
2006.01841	False	False	True
2005.01734	False	False	True
2007.05173	False	False	True
2006.00612	False	False	True
2006.03073	False	False	True
2005.09817	False	False	True
2005.08998	False	False	True
2004.06709	False	False	True
2004.11397	False	False	True
2008.02803	False	False	True
2005.02712	False	False	True
2003.04935	False	False	True
2006.10784	False	False	True
2007.03693	False	False	True
2005.01705	False	False	True
2004.08369	False	False	True
2006.01762	False	False	True
2007.02976	False	False	True
2007.13068	False	False	True
2007.15001	False	False	True
2005.01331	False	False	True
2006.10243	False	False	True
2004.01666	False	False	True
2005.12530	False	False	True
2006.02418	False	False	True
2004.06733	False	False	True
2008.04528	False	False	True
2006.00615	False	False	True
2005.09663	False	False	True
2007.15747	False	False	True
2006.15821	False	False	True
2004.01191	False	False	True
2005.03672	False	False	True
2004.12176	False	False	True
2006.10070	False	False	True
2005.00523	False	False	True
2005.03001	False	False	True
2007.15660	False	False	True
2006.06115	False	False	True
2008.01097	False	False	True
2008.06059	False	False	True
2003.07355	False	False	True
2006.06652	False	False	True
2005.07533	False	False	True
2007.13342	False	False	True
2007.02615	False	False	True
2006.03113	False	False	True
2008.04924	False	False	True
2007.11213	False	False	True
2007.14405	False	False	True
2005.14534	False	False	True
2007.13821	False	False	True
2006.11293	False	False	True
2006.10415	False	False	True
2005.00543	False	False	True
2005.12276	False	False	True
2006.13278	False	False	True
2008.07686	False	False	True
2006.12710	False	False	True
2008.02605	False	False	True
2005.09064	False	False	True
2005.04927	False	False	True
2005.11288	False	False	True
2006.16187	False	False	True
2004.08479	False	False	True
2004.08406	False	False	True
2007.01889	False	False	True
2007.09518	False	False	True
2005.10398	False	False	True
2004.05270	False	False	True
2004.01204	False	False	True
2004.13946	False	False	True
2005.04075	False	False	True
2005.06054	False	False	True
2007.10992	False	False	True
2005.07281	False	False	True
2007.05023	False	False	True
2007.09385	False	False	True
2004.14122	False	False	True
2005.09008	False	False	True
2006.05778	False	False	True
2004.11394	False	False	True
2005.11330	False	False	True
2004.01594	False	False	True
2004.08182	False	False	True
2006.09381	False	False	True
2004.11917	False	False	True
2008.01082	False	False	True
2007.02678	False	False	True
2006.13452	False	False	True
2004.05604	False	False	True
2005.07993	False	False	True
2007.12703	False	False	True
2006.05996	False	False	True
2004.04350	False	False	True
2005.00476	False	False	True
2007.03670	False	False	True
2004.07783	False	False	True
2007.07285	False	False	True
2005.04307	False	False	True
2007.12200	False	False	True
2004.02698	False	False	True
2007.13789	False	False	True
2008.01745	False	False	True
2006.01146	False	False	True
2006.03678	False	False	True
2007.13430	False	False	True
2004.07279	False	False	True
2007.13488	False	False	True
2004.05480	False	False	True
2004.01717	False	False	True
2005.11331	False	False	True
2004.11027	False	False	True
2006.02929	False	False	True
2007.12712	False	False	True
2006.01450	False	False	True
2008.03305	False	False	True
2007.04048	False	False	True
2005.05924	False	False	True
2008.04453	False	False	True
2006.02905	False	False	True
2005.02062	False	False	True
2006.09837	False	False	True
2001.00018	False	False	True
2005.12932	False	False	True
2006.06695	False	False	True
2006.10399	False	False	True
2006.03060	False	False	True
2006.14896	False	False	True
2006.13219	False	False	True
2005.00861	False	False	True
2004.01193	False	False	True
2005.11469	False	False	True
2007.07267	False	False	True
2004.01424	False	False	True
2007.09517	False	False	True
2005.11325	False	False	True
2004.04171	False	False	True
2004.14630	False	False	True
2004.07239	False	False	True
2006.01842	False	False	True
2007.07890	False	False	True
2004.06495	False	False	True
2005.03646	False	False	True
2006.02095	False	False	True
2007.12585	False	False	True
2004.06734	False	False	True
2003.07358	False	False	True
2008.00004	False	False	True
2003.09655	False	False	True
2004.11387	False	False	True
2004.06027	False	False	True
2004.07218	False	False	True
2005.14671	False	False	True
2005.02541	False	False	True
2005.11326	False	False	True
2004.03247	False	False	True
2004.14985	False	False	True
2004.04363	False	False	True
2008.02276	False	False	True
2007.03334	False	False	True
2008.05475	False	False	True
2004.02897	False	False	True
2006.10155	False	False	True
2007.07438	False	False	True
2005.13985	False	False	True
2007.15012	False	False	True
2007.08993	False	False	True
2005.02405	False	False	True
2005.12948	False	False	True
2007.02967	False	False	True
2004.05840	False	False	True
2005.08029	False	False	True
2008.00906	False	False	True
2005.11709	False	False	True
2005.02402	False	False	True
2007.14253	False	False	True
2004.02960	False	False	True
2004.13913	False	False	True
2005.12114	False	False	True
2004.10214	False	False	True
2004.11161	False	False	True
1908.10374	False	False	True
2006.13248	False	False	True
2004.06128	False	False	True
2008.05170	False	False	True
2005.06868	False	False	True
2005.06474	False	False	True
2006.02279	False	False	True
2004.06157	False	False	True
2006.01039	False	False	True
2007.15363	False	False	True
2008.01424	False	False	True
2005.14693	False	False	True
2006.02446	False	False	True
2007.04241	False	False	True
2004.04749	False	False	True
2005.00549	False	False	True
2005.03025	False	False	True
2006.10195	False	False	True
2004.04395	False	False	True
2005.14607	False	False	True
2006.09420	False	False	True
2007.12064	False	False	True
2006.02571	False	False	True
2007.15275	False	False	True
2007.15667	False	False	True
2004.08477	False	False	True
2007.15469	False	False	True
1901.10311	False	False	True
2006.06012	False	False	True
2004.00629	False	False	True
2008.04255	False	False	True
2004.14121	False	False	True
2008.07897	False	False	True
2003.12876	False	False	True
2004.04747	False	False	True
2006.12885	False	False	True
2006.08103	False	False	True
2006.14305	False	False	True
2008.04399	False	False	True
2005.03573	False	False	True
2008.01750	False	False	True
2004.10702	False	False	True
2005.12481	False	False	True
2005.14053	False	False	True
2006.06370	False	False	True
2004.05982	False	False	True
2006.06688	False	False	True
2005.05841	False	False	True
2004.02364	False	False	True
2008.06541	False	False	True
2006.11721	False	False	True
